Detected kernel version 4.14.105, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Epoch 0/10000000	Loss:  5.06996	Time elapsed: 100.655s
Epoch 15560/10000000	Loss:  1.81023	Time elapsed: 26.008s
Epoch 15561/10000000	Loss:  1.82911	Time elapsed: 26.110s
Epoch 15562/10000000	Loss:  1.83651	Time elapsed: 26.691s
Epoch 15563/10000000	Loss:  1.79998	Time elapsed: 26.701s
Epoch 15564/10000000	Loss:  1.83152	Time elapsed: 26.508s
Epoch 15565/10000000	Loss:  1.85480	Time elapsed: 26.680s
Epoch 15566/10000000	Loss:  1.79760	Time elapsed: 26.519s
Epoch 15567/10000000	Loss:  1.76201	Time elapsed: 26.800s
Epoch 15568/10000000	Loss:  1.82441	Time elapsed: 26.725s
Epoch 15569/10000000	Loss:  1.79410	Time elapsed: 26.760s
Epoch 15570/10000000	Loss:  1.84183	Time elapsed: 26.197s
Epoch 15571/10000000	Loss:  1.79667	Time elapsed: 26.005s
Epoch 15572/10000000	Loss:  1.82963	Time elapsed: 25.903s
Epoch 15573/10000000	Loss:  1.78374	Time elapsed: 26.133s
Epoch 15574/10000000	Loss:  1.87334	Time elapsed: 25.891s
Epoch 15575/10000000	Loss:  1.77134	Time elapsed: 25.688s
Epoch 15576/10000000	Loss:  1.80553	Time elapsed: 25.667s
Epoch 15577/10000000	Loss:  1.83390	Time elapsed: 25.604s
Epoch 15578/10000000	Loss:  1.79792	Time elapsed: 26.009s
Epoch 15579/10000000	Loss:  1.78768	Time elapsed: 25.697s
Epoch 15580/10000000	Loss:  1.82179	Time elapsed: 25.798s
Epoch 15581/10000000	Loss:  1.87073	Time elapsed: 26.009s
Epoch 15582/10000000	Loss:  1.75598	Time elapsed: 25.704s
Epoch 15583/10000000	Loss:  1.82735	Time elapsed: 26.474s
Epoch 15584/10000000	Loss:  1.81741	Time elapsed: 26.645s
Epoch 15585/10000000	Loss:  1.75803	Time elapsed: 27.355s
Epoch 15586/10000000	Loss:  1.78602	Time elapsed: 26.507s
Epoch 15587/10000000	Loss:  1.81932	Time elapsed: 26.512s
Epoch 15588/10000000	Loss:  1.79047	Time elapsed: 26.413s
Epoch 15589/10000000	Loss:  1.79017	Time elapsed: 26.488s
Epoch 15590/10000000	Loss:  1.77226	Time elapsed: 27.292s
Epoch 15591/10000000	Loss:  1.82609	Time elapsed: 26.103s
Epoch 15592/10000000	Loss:  1.80600	Time elapsed: 27.313s
Epoch 15593/10000000	Loss:  1.83753	Time elapsed: 26.294s
Epoch 15594/10000000	Loss:  1.82969	Time elapsed: 26.302s
Epoch 15595/10000000	Loss:  1.80610	Time elapsed: 26.495s
Epoch 15596/10000000	Loss:  1.84155	Time elapsed: 26.277s
Epoch 15597/10000000	Loss:  1.80260	Time elapsed: 26.230s
Epoch 15598/10000000	Loss:  1.82459	Time elapsed: 26.341s
Epoch 15599/10000000	Loss:  1.83166	Time elapsed: 26.259s
Epoch 15600/10000000	Loss:  1.83919	Time elapsed: 26.412s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 15601/10000000	Loss:  1.87397	Time elapsed: 26.220s
Epoch 15602/10000000	Loss:  1.81389	Time elapsed: 26.397s
Epoch 15603/10000000	Loss:  1.84120	Time elapsed: 26.410s
Epoch 15604/10000000	Loss:  1.79624	Time elapsed: 25.779s
Epoch 15605/10000000	Loss:  1.79556	Time elapsed: 26.097s
Epoch 15606/10000000	Loss:  1.84952	Time elapsed: 25.995s
Epoch 15607/10000000	Loss:  1.81829	Time elapsed: 25.809s
Epoch 15608/10000000	Loss:  1.82056	Time elapsed: 25.823s
Epoch 15609/10000000	Loss:  1.82278	Time elapsed: 25.875s
Epoch 15610/10000000	Loss:  1.79586	Time elapsed: 26.510s
Epoch 15611/10000000	Loss:  1.85106	Time elapsed: 25.978s
Epoch 15612/10000000	Loss:  1.85081	Time elapsed: 26.510s
Epoch 15613/10000000	Loss:  1.82479	Time elapsed: 26.393s
Epoch 15614/10000000	Loss:  1.80377	Time elapsed: 26.104s
Epoch 15615/10000000	Loss:  1.77533	Time elapsed: 26.719s
Epoch 15616/10000000	Loss:  1.82400	Time elapsed: 26.307s
Epoch 15617/10000000	Loss:  1.83795	Time elapsed: 25.997s
Epoch 15618/10000000	Loss:  1.80675	Time elapsed: 26.079s
Epoch 15619/10000000	Loss:  1.80738	Time elapsed: 26.789s
Epoch 15620/10000000	Loss:  1.82213	Time elapsed: 26.443s
Epoch 15621/10000000	Loss:  1.81169	Time elapsed: 26.378s
Epoch 15622/10000000	Loss:  1.80752	Time elapsed: 26.447s
Epoch 15623/10000000	Loss:  1.80943	Time elapsed: 26.650s
Epoch 15624/10000000	Loss:  1.86289	Time elapsed: 25.983s
Epoch 15625/10000000	Loss:  1.82621	Time elapsed: 26.016s
Epoch 15626/10000000	Loss:  1.80523	Time elapsed: 26.087s
Epoch 15627/10000000	Loss:  1.84234	Time elapsed: 25.910s
Epoch 15628/10000000	Loss:  1.79481	Time elapsed: 26.213s
Epoch 15629/10000000	Loss:  1.83569	Time elapsed: 26.176s
Epoch 15630/10000000	Loss:  1.79265	Time elapsed: 26.594s
Epoch 15631/10000000	Loss:  1.77731	Time elapsed: 26.519s
Epoch 15632/10000000	Loss:  1.82929	Time elapsed: 26.188s
Epoch 15633/10000000	Loss:  1.78713	Time elapsed: 26.111s
Epoch 15634/10000000	Loss:  1.80899	Time elapsed: 25.694s
Epoch 15635/10000000	Loss:  1.78538	Time elapsed: 25.917s
Epoch 15636/10000000	Loss:  1.77322	Time elapsed: 25.789s
Epoch 15637/10000000	Loss:  1.83462	Time elapsed: 25.813s
Epoch 15638/10000000	Loss:  1.79813	Time elapsed: 25.866s
Epoch 15639/10000000	Loss:  1.78398	Time elapsed: 26.330s
Epoch 15640/10000000	Loss:  1.82787	Time elapsed: 25.780s
Epoch 15641/10000000	Loss:  1.79121	Time elapsed: 25.802s
Epoch 15642/10000000	Loss:  1.84328	Time elapsed: 26.000s
Epoch 15643/10000000	Loss:  1.84928	Time elapsed: 26.106s
Epoch 15644/10000000	Loss:  1.73078	Time elapsed: 26.720s
Epoch 15645/10000000	Loss:  1.82180	Time elapsed: 27.348s
Epoch 15646/10000000	Loss:  1.79424	Time elapsed: 27.135s
Epoch 15647/10000000	Loss:  1.81757	Time elapsed: 26.403s
Epoch 15648/10000000	Loss:  1.81134	Time elapsed: 27.097s
Epoch 15649/10000000	Loss:  1.82792	Time elapsed: 26.398s
Epoch 15650/10000000	Loss:  1.80562	Time elapsed: 26.791s
Epoch 15651/10000000	Loss:  1.81554	Time elapsed: 27.107s
Epoch 15652/10000000	Loss:  1.79621	Time elapsed: 26.411s
Epoch 15653/10000000	Loss:  1.83312	Time elapsed: 26.679s
Epoch 15654/10000000	Loss:  1.82853	Time elapsed: 26.206s
Epoch 15655/10000000	Loss:  1.84803	Time elapsed: 26.590s
Epoch 15656/10000000	Loss:  1.81783	Time elapsed: 26.004s
Epoch 15657/10000000	Loss:  1.79239	Time elapsed: 26.782s
Epoch 15658/10000000	Loss:  1.82797	Time elapsed: 27.933s
Epoch 15659/10000000	Loss:  1.81720	Time elapsed: 27.366s
Epoch 15660/10000000	Loss:  1.82299	Time elapsed: 27.118s
Epoch 15661/10000000	Loss:  1.85349	Time elapsed: 26.794s
Epoch 15662/10000000	Loss:  1.81698	Time elapsed: 27.708s
Epoch 15663/10000000	Loss:  1.81707	Time elapsed: 26.290s
Epoch 15664/10000000	Loss:  1.81074	Time elapsed: 26.496s
Epoch 15665/10000000	Loss:  1.80393	Time elapsed: 26.206s
Epoch 15666/10000000	Loss:  1.84433	Time elapsed: 26.702s
Epoch 15667/10000000	Loss:  1.79214	Time elapsed: 25.912s
Epoch 15668/10000000	Loss:  1.78770	Time elapsed: 25.879s
Epoch 15669/10000000	Loss:  1.80077	Time elapsed: 26.033s
Epoch 15670/10000000	Loss:  1.80512	Time elapsed: 26.507s
Epoch 15671/10000000	Loss:  1.83947	Time elapsed: 26.385s
Epoch 15672/10000000	Loss:  1.81587	Time elapsed: 25.903s
Epoch 15673/10000000	Loss:  1.82277	Time elapsed: 25.786s
Epoch 15674/10000000	Loss:  1.79970	Time elapsed: 26.023s
Epoch 15675/10000000	Loss:  1.81605	Time elapsed: 26.370s
Epoch 15676/10000000	Loss:  1.81252	Time elapsed: 26.602s
Epoch 15677/10000000	Loss:  1.83742	Time elapsed: 26.421s
Epoch 15678/10000000	Loss:  1.81276	Time elapsed: 26.477s
Epoch 15679/10000000	Loss:  1.81085	Time elapsed: 26.496s
Epoch 15680/10000000	Loss:  1.83877	Time elapsed: 27.808s
Epoch 15681/10000000	Loss:  1.79847	Time elapsed: 27.233s
Epoch 15682/10000000	Loss:  1.85455	Time elapsed: 26.256s
Epoch 15683/10000000	Loss:  1.85732	Time elapsed: 26.697s
Epoch 15684/10000000	Loss:  1.80538	Time elapsed: 26.024s
Epoch 15685/10000000	Loss:  1.80278	Time elapsed: 25.977s
Epoch 15686/10000000	Loss:  1.78393	Time elapsed: 26.617s
Epoch 15687/10000000	Loss:  1.76680	Time elapsed: 26.886s
Epoch 15688/10000000	Loss:  1.79026	Time elapsed: 26.709s
Epoch 15689/10000000	Loss:  1.77496	Time elapsed: 27.071s
Epoch 15690/10000000	Loss:  1.82501	Time elapsed: 26.975s
Epoch 15691/10000000	Loss:  1.82569	Time elapsed: 27.142s
Epoch 15692/10000000	Loss:  1.83020	Time elapsed: 26.304s
Epoch 15693/10000000	Loss:  1.83754	Time elapsed: 26.301s
Epoch 15694/10000000	Loss:  1.81361	Time elapsed: 26.094s
Epoch 15695/10000000	Loss:  1.81821	Time elapsed: 25.954s
Epoch 15696/10000000	Loss:  1.79842	Time elapsed: 25.748s
Epoch 15697/10000000	Loss:  1.80757	Time elapsed: 25.690s
Epoch 15698/10000000	Loss:  1.78604	Time elapsed: 25.619s
Epoch 15699/10000000	Loss:  1.78126	Time elapsed: 25.908s
Epoch 15700/10000000	Loss:  1.79733	Time elapsed: 25.885s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 15701/10000000	Loss:  1.80662	Time elapsed: 26.002s
Epoch 15702/10000000	Loss:  1.84895	Time elapsed: 25.913s
Epoch 15703/10000000	Loss:  1.82326	Time elapsed: 25.886s
Epoch 15704/10000000	Loss:  1.83615	Time elapsed: 26.190s
Epoch 15705/10000000	Loss:  1.84980	Time elapsed: 26.306s
Epoch 15706/10000000	Loss:  1.85171	Time elapsed: 26.328s
Epoch 15707/10000000	Loss:  1.78754	Time elapsed: 26.873s
Epoch 15708/10000000	Loss:  1.77484	Time elapsed: 26.312s
Epoch 15709/10000000	Loss:  1.83293	Time elapsed: 26.490s
Epoch 15710/10000000	Loss:  1.81322	Time elapsed: 26.505s
Epoch 15711/10000000	Loss:  1.78097	Time elapsed: 26.312s
Epoch 15712/10000000	Loss:  1.82327	Time elapsed: 26.902s
Epoch 15713/10000000	Loss:  1.74925	Time elapsed: 26.273s
Epoch 15714/10000000	Loss:  1.81512	Time elapsed: 26.182s
Epoch 15715/10000000	Loss:  1.82198	Time elapsed: 26.534s
Epoch 15716/10000000	Loss:  1.81654	Time elapsed: 25.902s
Epoch 15717/10000000	Loss:  1.83844	Time elapsed: 26.583s
Epoch 15718/10000000	Loss:  1.83835	Time elapsed: 27.105s
Epoch 15719/10000000	Loss:  1.73849	Time elapsed: 26.492s
Epoch 15720/10000000	Loss:  1.79718	Time elapsed: 26.611s
Epoch 15721/10000000	Loss:  1.82828	Time elapsed: 26.404s
Epoch 15722/10000000	Loss:  1.83836	Time elapsed: 26.276s
Epoch 15723/10000000	Loss:  1.80083	Time elapsed: 27.210s
Epoch 15724/10000000	Loss:  1.81221	Time elapsed: 26.296s
Epoch 15725/10000000	Loss:  1.75850	Time elapsed: 25.936s
Epoch 15726/10000000	Loss:  1.76868	Time elapsed: 25.842s
Epoch 15727/10000000	Loss:  1.81339	Time elapsed: 26.082s
Epoch 15728/10000000	Loss:  1.83725	Time elapsed: 26.355s
Epoch 15729/10000000	Loss:  1.80756	Time elapsed: 25.986s
Epoch 15730/10000000	Loss:  1.84811	Time elapsed: 26.594s
Epoch 15731/10000000	Loss:  1.78345	Time elapsed: 26.256s
Epoch 15732/10000000	Loss:  1.81713	Time elapsed: 25.660s
Epoch 15733/10000000	Loss:  1.82626	Time elapsed: 25.917s
Epoch 15734/10000000	Loss:  1.82484	Time elapsed: 25.896s
Epoch 15735/10000000	Loss:  1.78080	Time elapsed: 26.089s
Epoch 15736/10000000	Loss:  1.82423	Time elapsed: 25.675s
Epoch 15737/10000000	Loss:  1.81848	Time elapsed: 26.806s
Epoch 15738/10000000	Loss:  1.82261	Time elapsed: 26.681s
Epoch 15739/10000000	Loss:  1.79345	Time elapsed: 26.444s
Epoch 15740/10000000	Loss:  1.79918	Time elapsed: 25.887s
Epoch 15741/10000000	Loss:  1.78645	Time elapsed: 26.704s
Epoch 15742/10000000	Loss:  1.77283	Time elapsed: 26.312s
Epoch 15743/10000000	Loss:  1.83498	Time elapsed: 26.080s
Epoch 15744/10000000	Loss:  1.79588	Time elapsed: 27.808s
Epoch 15745/10000000	Loss:  1.81842	Time elapsed: 27.329s
Epoch 15746/10000000	Loss:  1.83412	Time elapsed: 26.669s
Epoch 15747/10000000	Loss:  1.81057	Time elapsed: 26.589s
Epoch 15748/10000000	Loss:  1.79755	Time elapsed: 26.728s
Epoch 15749/10000000	Loss:  1.83765	Time elapsed: 26.373s
Epoch 15750/10000000	Loss:  1.81434	Time elapsed: 26.430s
Epoch 15751/10000000	Loss:  1.80698	Time elapsed: 26.105s
Epoch 15752/10000000	Loss:  1.80774	Time elapsed: 26.269s
Epoch 15753/10000000	Loss:  1.82985	Time elapsed: 26.194s
Epoch 15754/10000000	Loss:  1.79498	Time elapsed: 26.305s
Epoch 15755/10000000	Loss:  1.81260	Time elapsed: 27.098s
Epoch 15756/10000000	Loss:  1.77873	Time elapsed: 26.209s
Epoch 15757/10000000	Loss:  1.79412	Time elapsed: 25.985s
Epoch 15758/10000000	Loss:  1.85240	Time elapsed: 25.812s
Epoch 15759/10000000	Loss:  1.80847	Time elapsed: 25.701s
Epoch 15760/10000000	Loss:  1.84629	Time elapsed: 26.129s
Epoch 15761/10000000	Loss:  1.82454	Time elapsed: 26.365s
Epoch 15762/10000000	Loss:  1.82793	Time elapsed: 26.389s
Epoch 15763/10000000	Loss:  1.82043	Time elapsed: 25.806s
Epoch 15764/10000000	Loss:  1.82730	Time elapsed: 26.340s
Epoch 15765/10000000	Loss:  1.82271	Time elapsed: 27.161s
Epoch 15766/10000000	Loss:  1.80761	Time elapsed: 26.037s
Epoch 15767/10000000	Loss:  1.82043	Time elapsed: 25.786s
Epoch 15768/10000000	Loss:  1.83697	Time elapsed: 26.204s
Epoch 15769/10000000	Loss:  1.79639	Time elapsed: 27.176s
Epoch 15770/10000000	Loss:  1.81562	Time elapsed: 26.097s
Epoch 15771/10000000	Loss:  1.80837	Time elapsed: 26.121s
Epoch 15772/10000000	Loss:  1.84682	Time elapsed: 26.304s
Epoch 15773/10000000	Loss:  1.80768	Time elapsed: 26.144s
Epoch 15774/10000000	Loss:  1.79874	Time elapsed: 26.533s
Epoch 15775/10000000	Loss:  1.81040	Time elapsed: 27.133s
Epoch 15776/10000000	Loss:  1.76004	Time elapsed: 26.261s
Epoch 15777/10000000	Loss:  1.80887	Time elapsed: 26.393s
Epoch 15778/10000000	Loss:  1.80907	Time elapsed: 26.107s
Epoch 15779/10000000	Loss:  1.82355	Time elapsed: 26.399s
Epoch 15780/10000000	Loss:  1.77455	Time elapsed: 27.026s
Epoch 15781/10000000	Loss:  1.80736	Time elapsed: 25.887s
Epoch 15782/10000000	Loss:  1.77984	Time elapsed: 27.382s
Epoch 15783/10000000	Loss:  1.82499	Time elapsed: 26.308s
Epoch 15784/10000000	Loss:  1.82214	Time elapsed: 26.819s
Epoch 15785/10000000	Loss:  1.80086	Time elapsed: 26.669s
Epoch 15786/10000000	Loss:  1.86114	Time elapsed: 26.314s
Epoch 15787/10000000	Loss:  1.80648	Time elapsed: 26.597s
Epoch 15788/10000000	Loss:  1.77785	Time elapsed: 26.400s
Epoch 15789/10000000	Loss:  1.81597	Time elapsed: 26.199s
Epoch 15790/10000000	Loss:  1.81966	Time elapsed: 26.144s
Epoch 15791/10000000	Loss:  1.80104	Time elapsed: 25.867s
Epoch 15792/10000000	Loss:  1.82495	Time elapsed: 25.919s
Epoch 15793/10000000	Loss:  1.79723	Time elapsed: 25.874s
Epoch 15794/10000000	Loss:  1.80436	Time elapsed: 26.001s
Epoch 15795/10000000	Loss:  1.80576	Time elapsed: 26.189s
Epoch 15796/10000000	Loss:  1.80150	Time elapsed: 26.436s
Epoch 15797/10000000	Loss:  1.79233	Time elapsed: 25.574s
Epoch 15798/10000000	Loss:  1.84433	Time elapsed: 25.991s
Epoch 15799/10000000	Loss:  1.81283	Time elapsed: 26.290s
Epoch 15800/10000000	Loss:  1.79481	Time elapsed: 26.006s
Removed shared tensor {'blocks.12.attn1.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.4.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 15801/10000000	Loss:  1.82611	Time elapsed: 26.336s
Epoch 15802/10000000	Loss:  1.80214	Time elapsed: 26.612s
Epoch 15803/10000000	Loss:  1.83659	Time elapsed: 26.815s
Epoch 15804/10000000	Loss:  1.77486	Time elapsed: 26.374s
Epoch 15805/10000000	Loss:  1.87053	Time elapsed: 26.492s
Epoch 15806/10000000	Loss:  1.77648	Time elapsed: 26.802s
Epoch 15807/10000000	Loss:  1.80361	Time elapsed: 26.408s
Epoch 15808/10000000	Loss:  1.83402	Time elapsed: 26.504s
Epoch 15809/10000000	Loss:  1.80842	Time elapsed: 26.381s
Epoch 15810/10000000	Loss:  1.80586	Time elapsed: 26.101s
Epoch 15811/10000000	Loss:  1.82808	Time elapsed: 26.104s
Epoch 15812/10000000	Loss:  1.84227	Time elapsed: 25.791s
Epoch 15813/10000000	Loss:  1.79514	Time elapsed: 25.921s
Epoch 15814/10000000	Loss:  1.82872	Time elapsed: 26.090s
Epoch 15815/10000000	Loss:  1.84318	Time elapsed: 25.809s
Epoch 15816/10000000	Loss:  1.78684	Time elapsed: 25.901s
Epoch 15817/10000000	Loss:  1.82306	Time elapsed: 26.495s
Epoch 15818/10000000	Loss:  1.75888	Time elapsed: 26.180s
Epoch 15819/10000000	Loss:  1.81848	Time elapsed: 26.008s
Epoch 15820/10000000	Loss:  1.78760	Time elapsed: 26.498s
Epoch 15821/10000000	Loss:  1.83242	Time elapsed: 25.803s
Epoch 15822/10000000	Loss:  1.84421	Time elapsed: 25.892s
Epoch 15823/10000000	Loss:  1.81084	Time elapsed: 26.208s
Epoch 15824/10000000	Loss:  1.78778	Time elapsed: 26.091s
Epoch 15825/10000000	Loss:  1.76691	Time elapsed: 25.714s
Epoch 15826/10000000	Loss:  1.82779	Time elapsed: 26.531s
Epoch 15827/10000000	Loss:  1.80151	Time elapsed: 25.683s
Epoch 15828/10000000	Loss:  1.85961	Time elapsed: 25.677s
Epoch 15829/10000000	Loss:  1.78807	Time elapsed: 25.907s
Epoch 15830/10000000	Loss:  1.80204	Time elapsed: 26.290s
Epoch 15831/10000000	Loss:  1.82814	Time elapsed: 26.075s
Epoch 15832/10000000	Loss:  1.80614	Time elapsed: 26.637s
Epoch 15833/10000000	Loss:  1.83468	Time elapsed: 26.585s
Epoch 15834/10000000	Loss:  1.81592	Time elapsed: 26.114s
Epoch 15835/10000000	Loss:  1.82921	Time elapsed: 26.294s
Epoch 15836/10000000	Loss:  1.79115	Time elapsed: 25.797s
Epoch 15837/10000000	Loss:  1.82087	Time elapsed: 26.690s
Epoch 15838/10000000	Loss:  1.84916	Time elapsed: 25.991s
Epoch 15839/10000000	Loss:  1.81061	Time elapsed: 26.629s
Epoch 15840/10000000	Loss:  1.80669	Time elapsed: 26.126s
Epoch 15841/10000000	Loss:  1.85104	Time elapsed: 26.082s
Epoch 15842/10000000	Loss:  1.80848	Time elapsed: 27.179s
Epoch 15843/10000000	Loss:  1.84543	Time elapsed: 26.601s
Epoch 15844/10000000	Loss:  1.79973	Time elapsed: 26.493s
Epoch 15845/10000000	Loss:  1.78477	Time elapsed: 26.027s
Epoch 15846/10000000	Loss:  1.78185	Time elapsed: 26.670s
Epoch 15847/10000000	Loss:  1.83246	Time elapsed: 26.325s
Epoch 15848/10000000	Loss:  1.80987	Time elapsed: 26.817s
Epoch 15849/10000000	Loss:  1.81662	Time elapsed: 26.475s
Epoch 15850/10000000	Loss:  1.81119	Time elapsed: 25.994s
Epoch 15851/10000000	Loss:  1.83464	Time elapsed: 26.474s
Epoch 15852/10000000	Loss:  1.81724	Time elapsed: 25.911s
Epoch 15853/10000000	Loss:  1.79966	Time elapsed: 26.113s
Epoch 15854/10000000	Loss:  1.83045	Time elapsed: 26.089s
Epoch 15855/10000000	Loss:  1.85668	Time elapsed: 25.815s
Epoch 15856/10000000	Loss:  1.82328	Time elapsed: 25.898s
Epoch 15857/10000000	Loss:  1.79866	Time elapsed: 25.897s
Epoch 15858/10000000	Loss:  1.80559	Time elapsed: 25.990s
