Detected kernel version 4.14.105, which is below the recommended minimum of 5.5.0; this can cause the process to hang. It is recommended to upgrade the kernel to the minimum version or higher.
Epoch 0/10000000	Loss: 17.26200	Time elapsed: 92.614s
Epoch 13753/10000000	Loss:  0.63080	Time elapsed: 26.004s
Epoch 13754/10000000	Loss:  0.62724	Time elapsed: 26.000s
Epoch 13755/10000000	Loss:  0.64851	Time elapsed: 25.703s
Epoch 13756/10000000	Loss:  0.63935	Time elapsed: 25.893s
Epoch 13757/10000000	Loss:  0.65878	Time elapsed: 25.900s
Epoch 13758/10000000	Loss:  0.64374	Time elapsed: 25.993s
Epoch 13759/10000000	Loss:  0.61316	Time elapsed: 26.110s
Epoch 13760/10000000	Loss:  0.63084	Time elapsed: 25.840s
Epoch 13761/10000000	Loss:  0.64270	Time elapsed: 25.850s
Epoch 13762/10000000	Loss:  0.64458	Time elapsed: 26.110s
Epoch 13763/10000000	Loss:  0.62973	Time elapsed: 26.101s
Epoch 13764/10000000	Loss:  0.60930	Time elapsed: 25.785s
Epoch 13765/10000000	Loss:  0.61831	Time elapsed: 25.910s
Epoch 13766/10000000	Loss:  0.63290	Time elapsed: 25.794s
Epoch 13767/10000000	Loss:  0.67211	Time elapsed: 25.706s
Epoch 13768/10000000	Loss:  0.68233	Time elapsed: 25.803s
Epoch 13769/10000000	Loss:  0.65582	Time elapsed: 25.810s
Epoch 13770/10000000	Loss:  0.62267	Time elapsed: 26.185s
Epoch 13771/10000000	Loss:  0.65587	Time elapsed: 25.795s
Epoch 13772/10000000	Loss:  0.65302	Time elapsed: 26.296s
Epoch 13773/10000000	Loss:  0.66969	Time elapsed: 25.902s
Epoch 13774/10000000	Loss:  0.62879	Time elapsed: 26.010s
Epoch 13775/10000000	Loss:  0.61964	Time elapsed: 25.586s
Epoch 13776/10000000	Loss:  0.62864	Time elapsed: 26.209s
Epoch 13777/10000000	Loss:  0.61102	Time elapsed: 26.193s
Epoch 13778/10000000	Loss:  0.61643	Time elapsed: 26.216s
Epoch 13779/10000000	Loss:  0.64584	Time elapsed: 25.708s
Epoch 13780/10000000	Loss:  0.66134	Time elapsed: 25.785s
Epoch 13781/10000000	Loss:  0.62831	Time elapsed: 25.908s
Epoch 13782/10000000	Loss:  0.61855	Time elapsed: 25.894s
Epoch 13783/10000000	Loss:  0.62459	Time elapsed: 25.798s
Epoch 13784/10000000	Loss:  0.65766	Time elapsed: 25.793s
Epoch 13785/10000000	Loss:  0.65653	Time elapsed: 25.607s
Epoch 13786/10000000	Loss:  0.63937	Time elapsed: 26.000s
Epoch 13787/10000000	Loss:  0.63992	Time elapsed: 25.798s
Epoch 13788/10000000	Loss:  0.62001	Time elapsed: 26.917s
Epoch 13789/10000000	Loss:  0.63830	Time elapsed: 26.273s
Epoch 13790/10000000	Loss:  0.66320	Time elapsed: 27.229s
Epoch 13791/10000000	Loss:  0.63202	Time elapsed: 26.189s
Epoch 13792/10000000	Loss:  0.63769	Time elapsed: 25.681s
Epoch 13793/10000000	Loss:  0.62592	Time elapsed: 25.910s
Epoch 13794/10000000	Loss:  0.63010	Time elapsed: 26.596s
Epoch 13795/10000000	Loss:  0.61814	Time elapsed: 26.103s
Epoch 13796/10000000	Loss:  0.64240	Time elapsed: 26.089s
Epoch 13797/10000000	Loss:  0.64181	Time elapsed: 26.330s
Epoch 13798/10000000	Loss:  0.61392	Time elapsed: 26.171s
Epoch 13799/10000000	Loss:  0.59990	Time elapsed: 25.802s
Epoch 13800/10000000	Loss:  0.64616	Time elapsed: 25.924s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 13801/10000000	Loss:  0.62354	Time elapsed: 26.271s
Epoch 13802/10000000	Loss:  0.64713	Time elapsed: 26.407s
Epoch 13803/10000000	Loss:  0.62001	Time elapsed: 26.304s
Epoch 13804/10000000	Loss:  0.60341	Time elapsed: 25.904s
Epoch 13805/10000000	Loss:  0.63649	Time elapsed: 26.187s
Epoch 13806/10000000	Loss:  0.64365	Time elapsed: 26.012s
Epoch 13807/10000000	Loss:  0.63885	Time elapsed: 27.488s
Epoch 13808/10000000	Loss:  0.62892	Time elapsed: 25.720s
Epoch 13809/10000000	Loss:  0.63758	Time elapsed: 25.787s
Epoch 13810/10000000	Loss:  0.64330	Time elapsed: 25.890s
Epoch 13811/10000000	Loss:  0.58824	Time elapsed: 26.403s
Epoch 13812/10000000	Loss:  0.66740	Time elapsed: 26.112s
Epoch 13813/10000000	Loss:  0.63695	Time elapsed: 26.296s
Epoch 13814/10000000	Loss:  0.64038	Time elapsed: 25.990s
Epoch 13815/10000000	Loss:  0.62522	Time elapsed: 26.203s
Epoch 13816/10000000	Loss:  0.61325	Time elapsed: 26.296s
Epoch 13817/10000000	Loss:  0.62599	Time elapsed: 25.621s
Epoch 13818/10000000	Loss:  0.65961	Time elapsed: 26.692s
Epoch 13819/10000000	Loss:  0.59595	Time elapsed: 25.998s
Epoch 13820/10000000	Loss:  0.64042	Time elapsed: 25.907s
Epoch 13821/10000000	Loss:  0.62752	Time elapsed: 25.706s
Epoch 13822/10000000	Loss:  0.63037	Time elapsed: 26.386s
Epoch 13823/10000000	Loss:  0.62509	Time elapsed: 26.192s
Epoch 13824/10000000	Loss:  0.60650	Time elapsed: 25.806s
Epoch 13825/10000000	Loss:  0.62220	Time elapsed: 26.093s
Epoch 13826/10000000	Loss:  0.63930	Time elapsed: 26.094s
Epoch 13827/10000000	Loss:  0.65454	Time elapsed: 26.106s
Epoch 13828/10000000	Loss:  0.65128	Time elapsed: 26.204s
Epoch 13829/10000000	Loss:  0.61118	Time elapsed: 26.086s
Epoch 13830/10000000	Loss:  0.62504	Time elapsed: 26.108s
Epoch 13831/10000000	Loss:  0.63883	Time elapsed: 25.795s
Epoch 13832/10000000	Loss:  0.66894	Time elapsed: 25.998s
Epoch 13833/10000000	Loss:  0.62584	Time elapsed: 26.059s
Epoch 13834/10000000	Loss:  0.65205	Time elapsed: 25.645s
Epoch 13835/10000000	Loss:  0.62826	Time elapsed: 25.912s
Epoch 13836/10000000	Loss:  0.63251	Time elapsed: 26.119s
Epoch 13837/10000000	Loss:  0.60666	Time elapsed: 25.707s
Epoch 13838/10000000	Loss:  0.64607	Time elapsed: 25.864s
Epoch 13839/10000000	Loss:  0.65314	Time elapsed: 25.785s
Epoch 13840/10000000	Loss:  0.64620	Time elapsed: 26.113s
Epoch 13841/10000000	Loss:  0.63060	Time elapsed: 26.010s
Epoch 13842/10000000	Loss:  0.64316	Time elapsed: 25.994s
Epoch 13843/10000000	Loss:  0.62469	Time elapsed: 25.918s
Epoch 13844/10000000	Loss:  0.66446	Time elapsed: 25.870s
Epoch 13845/10000000	Loss:  0.62648	Time elapsed: 26.000s
Epoch 13846/10000000	Loss:  0.64290	Time elapsed: 25.808s
Epoch 13847/10000000	Loss:  0.63221	Time elapsed: 25.986s
Epoch 13848/10000000	Loss:  0.62174	Time elapsed: 25.901s
Epoch 13849/10000000	Loss:  0.63316	Time elapsed: 25.816s
Epoch 13850/10000000	Loss:  0.64248	Time elapsed: 25.772s
Epoch 13851/10000000	Loss:  0.63864	Time elapsed: 25.835s
Epoch 13852/10000000	Loss:  0.63500	Time elapsed: 26.078s
Epoch 13853/10000000	Loss:  0.66032	Time elapsed: 26.193s
Epoch 13854/10000000	Loss:  0.62151	Time elapsed: 26.423s
Epoch 13855/10000000	Loss:  0.64582	Time elapsed: 25.902s
Epoch 13856/10000000	Loss:  0.64807	Time elapsed: 25.988s
Epoch 13857/10000000	Loss:  0.61912	Time elapsed: 25.997s
Epoch 13858/10000000	Loss:  0.64018	Time elapsed: 26.345s
Epoch 13859/10000000	Loss:  0.62191	Time elapsed: 26.046s
Epoch 13860/10000000	Loss:  0.62753	Time elapsed: 26.193s
Epoch 13861/10000000	Loss:  0.67122	Time elapsed: 25.820s
Epoch 13862/10000000	Loss:  0.63197	Time elapsed: 25.993s
Epoch 13863/10000000	Loss:  0.62875	Time elapsed: 25.996s
Epoch 13864/10000000	Loss:  0.62069	Time elapsed: 26.195s
Epoch 13865/10000000	Loss:  0.63520	Time elapsed: 26.205s
Epoch 13866/10000000	Loss:  0.61471	Time elapsed: 26.605s
Epoch 13867/10000000	Loss:  0.62600	Time elapsed: 26.083s
Epoch 13868/10000000	Loss:  0.62259	Time elapsed: 25.815s
Epoch 13869/10000000	Loss:  0.62039	Time elapsed: 25.807s
Epoch 13870/10000000	Loss:  0.65678	Time elapsed: 25.887s
Epoch 13871/10000000	Loss:  0.64304	Time elapsed: 25.797s
Epoch 13872/10000000	Loss:  0.64860	Time elapsed: 26.097s
Epoch 13873/10000000	Loss:  0.60092	Time elapsed: 25.895s
Epoch 13874/10000000	Loss:  0.64647	Time elapsed: 25.605s
Epoch 13875/10000000	Loss:  0.62471	Time elapsed: 25.806s
Epoch 13876/10000000	Loss:  0.67715	Time elapsed: 26.001s
Epoch 13877/10000000	Loss:  0.62205	Time elapsed: 25.698s
Epoch 13878/10000000	Loss:  0.63915	Time elapsed: 25.889s
Epoch 13879/10000000	Loss:  0.64964	Time elapsed: 25.714s
Epoch 13880/10000000	Loss:  0.61838	Time elapsed: 25.700s
Epoch 13881/10000000	Loss:  0.61380	Time elapsed: 26.000s
Epoch 13882/10000000	Loss:  0.64074	Time elapsed: 25.918s
Epoch 13883/10000000	Loss:  0.64210	Time elapsed: 26.300s
Epoch 13884/10000000	Loss:  0.62517	Time elapsed: 25.857s
Epoch 13885/10000000	Loss:  0.64555	Time elapsed: 25.818s
Epoch 13886/10000000	Loss:  0.66910	Time elapsed: 25.814s
Epoch 13887/10000000	Loss:  0.71989	Time elapsed: 26.099s
Epoch 13888/10000000	Loss:  0.66666	Time elapsed: 25.912s
Epoch 13889/10000000	Loss:  0.66128	Time elapsed: 25.784s
Epoch 13890/10000000	Loss:  0.66077	Time elapsed: 25.795s
Epoch 13891/10000000	Loss:  0.64142	Time elapsed: 25.790s
Epoch 13892/10000000	Loss:  0.65564	Time elapsed: 25.811s
Epoch 13893/10000000	Loss:  0.66859	Time elapsed: 25.900s
Epoch 13894/10000000	Loss:  0.64927	Time elapsed: 25.888s
Epoch 13895/10000000	Loss:  0.63098	Time elapsed: 25.929s
Epoch 13896/10000000	Loss:  0.63441	Time elapsed: 25.581s
Epoch 13897/10000000	Loss:  0.66861	Time elapsed: 25.726s
Epoch 13898/10000000	Loss:  0.64475	Time elapsed: 25.670s
Epoch 13899/10000000	Loss:  0.64851	Time elapsed: 25.803s
Epoch 13900/10000000	Loss:  0.64325	Time elapsed: 26.002s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 13901/10000000	Loss:  0.63736	Time elapsed: 25.899s
Epoch 13902/10000000	Loss:  0.65477	Time elapsed: 26.206s
Epoch 13903/10000000	Loss:  0.64422	Time elapsed: 26.592s
Epoch 13904/10000000	Loss:  0.62778	Time elapsed: 25.783s
Epoch 13905/10000000	Loss:  0.64326	Time elapsed: 25.701s
Epoch 13906/10000000	Loss:  0.65816	Time elapsed: 25.718s
Epoch 13907/10000000	Loss:  0.65361	Time elapsed: 26.003s
Epoch 13908/10000000	Loss:  0.62401	Time elapsed: 26.168s
Epoch 13909/10000000	Loss:  0.65603	Time elapsed: 25.926s
Epoch 13910/10000000	Loss:  0.61906	Time elapsed: 26.293s
Epoch 13911/10000000	Loss:  0.63139	Time elapsed: 25.999s
Epoch 13912/10000000	Loss:  0.63925	Time elapsed: 26.004s
Epoch 13913/10000000	Loss:  0.66387	Time elapsed: 26.007s
Epoch 13914/10000000	Loss:  0.62241	Time elapsed: 26.102s
Epoch 13915/10000000	Loss:  0.63194	Time elapsed: 25.981s
Epoch 13916/10000000	Loss:  0.64286	Time elapsed: 25.604s
Epoch 13917/10000000	Loss:  0.63613	Time elapsed: 26.195s
Epoch 13918/10000000	Loss:  0.60934	Time elapsed: 26.109s
Epoch 13919/10000000	Loss:  0.64371	Time elapsed: 25.900s
Epoch 13920/10000000	Loss:  0.63850	Time elapsed: 26.004s
Epoch 13921/10000000	Loss:  0.64010	Time elapsed: 25.793s
Epoch 13922/10000000	Loss:  0.63029	Time elapsed: 26.301s
Epoch 13923/10000000	Loss:  0.64686	Time elapsed: 26.233s
Epoch 13924/10000000	Loss:  0.64733	Time elapsed: 25.672s
Epoch 13925/10000000	Loss:  0.66916	Time elapsed: 26.179s
Epoch 13926/10000000	Loss:  0.65265	Time elapsed: 25.797s
Epoch 13927/10000000	Loss:  0.61746	Time elapsed: 26.003s
Epoch 13928/10000000	Loss:  0.64644	Time elapsed: 25.709s
Epoch 13929/10000000	Loss:  0.64828	Time elapsed: 26.109s
Epoch 13930/10000000	Loss:  0.64619	Time elapsed: 25.684s
Epoch 13931/10000000	Loss:  0.67345	Time elapsed: 26.005s
Epoch 13932/10000000	Loss:  0.65185	Time elapsed: 25.903s
Epoch 13933/10000000	Loss:  0.61041	Time elapsed: 25.712s
Epoch 13934/10000000	Loss:  0.61986	Time elapsed: 25.881s
Epoch 13935/10000000	Loss:  0.63215	Time elapsed: 25.903s
Epoch 13936/10000000	Loss:  0.64619	Time elapsed: 25.994s
Epoch 13937/10000000	Loss:  0.60278	Time elapsed: 25.807s
Epoch 13938/10000000	Loss:  0.64433	Time elapsed: 26.499s
Epoch 13939/10000000	Loss:  0.63341	Time elapsed: 25.701s
Epoch 13940/10000000	Loss:  0.60985	Time elapsed: 26.104s
Epoch 13941/10000000	Loss:  0.62818	Time elapsed: 26.199s
Epoch 13942/10000000	Loss:  0.61514	Time elapsed: 25.630s
Epoch 13943/10000000	Loss:  0.62554	Time elapsed: 26.298s
Epoch 13944/10000000	Loss:  0.67031	Time elapsed: 25.980s
Epoch 13945/10000000	Loss:  0.60639	Time elapsed: 26.282s
Epoch 13946/10000000	Loss:  0.62828	Time elapsed: 26.506s
Epoch 13947/10000000	Loss:  0.62819	Time elapsed: 26.397s
Epoch 13948/10000000	Loss:  0.63896	Time elapsed: 25.899s
Epoch 13949/10000000	Loss:  0.63570	Time elapsed: 26.617s
Epoch 13950/10000000	Loss:  0.60663	Time elapsed: 26.381s
Epoch 13951/10000000	Loss:  0.64211	Time elapsed: 26.197s
Epoch 13952/10000000	Loss:  0.61084	Time elapsed: 25.804s
Epoch 13953/10000000	Loss:  0.62777	Time elapsed: 26.197s
Epoch 13954/10000000	Loss:  0.63699	Time elapsed: 25.906s
Epoch 13955/10000000	Loss:  0.62044	Time elapsed: 25.792s
Epoch 13956/10000000	Loss:  0.64294	Time elapsed: 25.800s
Epoch 13957/10000000	Loss:  0.64203	Time elapsed: 25.702s
Epoch 13958/10000000	Loss:  0.60731	Time elapsed: 25.721s
Epoch 13959/10000000	Loss:  0.61954	Time elapsed: 25.878s
Epoch 13960/10000000	Loss:  0.62645	Time elapsed: 25.901s
Epoch 13961/10000000	Loss:  0.66170	Time elapsed: 25.791s
Epoch 13962/10000000	Loss:  0.63367	Time elapsed: 25.903s
Epoch 13963/10000000	Loss:  0.61132	Time elapsed: 25.811s
Epoch 13964/10000000	Loss:  0.62440	Time elapsed: 25.811s
Epoch 13965/10000000	Loss:  0.67180	Time elapsed: 25.976s
Epoch 13966/10000000	Loss:  0.64602	Time elapsed: 25.899s
Epoch 13967/10000000	Loss:  0.67698	Time elapsed: 25.701s
Epoch 13968/10000000	Loss:  0.62796	Time elapsed: 26.284s
Epoch 13969/10000000	Loss:  0.62174	Time elapsed: 26.132s
Epoch 13970/10000000	Loss:  0.62494	Time elapsed: 25.992s
Epoch 13971/10000000	Loss:  0.62644	Time elapsed: 25.804s
Epoch 13972/10000000	Loss:  0.67507	Time elapsed: 25.720s
Epoch 13973/10000000	Loss:  0.64643	Time elapsed: 25.985s
Epoch 13974/10000000	Loss:  0.64883	Time elapsed: 25.794s
Epoch 13975/10000000	Loss:  0.64187	Time elapsed: 25.786s
Epoch 13976/10000000	Loss:  0.69226	Time elapsed: 25.718s
Epoch 13977/10000000	Loss:  0.64071	Time elapsed: 25.694s
Epoch 13978/10000000	Loss:  0.61164	Time elapsed: 25.799s
Epoch 13979/10000000	Loss:  0.62874	Time elapsed: 26.026s
Epoch 13980/10000000	Loss:  0.62628	Time elapsed: 25.665s
Epoch 13981/10000000	Loss:  0.68799	Time elapsed: 25.805s
Epoch 13982/10000000	Loss:  0.61611	Time elapsed: 26.099s
Epoch 13983/10000000	Loss:  0.66427	Time elapsed: 26.235s
Epoch 13984/10000000	Loss:  0.65052	Time elapsed: 26.692s
Epoch 13985/10000000	Loss:  0.60656	Time elapsed: 25.876s
Epoch 13986/10000000	Loss:  0.64402	Time elapsed: 26.095s
Epoch 13987/10000000	Loss:  0.63349	Time elapsed: 25.692s
Epoch 13988/10000000	Loss:  0.65261	Time elapsed: 25.627s
Epoch 13989/10000000	Loss:  0.65152	Time elapsed: 25.677s
Epoch 13990/10000000	Loss:  0.62642	Time elapsed: 25.796s
Epoch 13991/10000000	Loss:  0.64042	Time elapsed: 26.299s
Epoch 13992/10000000	Loss:  0.63403	Time elapsed: 25.900s
Epoch 13993/10000000	Loss:  0.66367	Time elapsed: 25.805s
Epoch 13994/10000000	Loss:  0.64864	Time elapsed: 26.092s
Epoch 13995/10000000	Loss:  0.62044	Time elapsed: 25.917s
Epoch 13996/10000000	Loss:  0.61425	Time elapsed: 25.787s
Epoch 13997/10000000	Loss:  0.66603	Time elapsed: 25.796s
Epoch 13998/10000000	Loss:  0.59962	Time elapsed: 25.705s
Epoch 13999/10000000	Loss:  0.66908	Time elapsed: 26.182s
Epoch 14000/10000000	Loss:  0.62544	Time elapsed: 26.144s
Removed shared tensor {'blocks.4.attn2.rotary_embed.freqs', 'blocks.0.attn2.rotary_embed.freqs', 'blocks.1.attn2.rotary_embed.freqs', 'blocks.11.attn1.rotary_embed.freqs', 'blocks.16.attn2.rotary_embed.freqs', 'blocks.21.attn1.rotary_embed.freqs', 'blocks.12.attn1.rotary_embed.freqs', 'blocks.16.attn1.rotary_embed.freqs', 'blocks.22.attn1.rotary_embed.freqs', 'blocks.9.attn1.rotary_embed.freqs', 'blocks.4.attn1.rotary_embed.freqs', 'blocks.17.attn2.rotary_embed.freqs', 'blocks.18.attn1.rotary_embed.freqs', 'blocks.1.attn1.rotary_embed.freqs', 'blocks.6.attn2.rotary_embed.freqs', 'blocks.21.attn2.rotary_embed.freqs', 'blocks.7.attn1.rotary_embed.freqs', 'blocks.17.attn1.rotary_embed.freqs', 'blocks.10.attn2.rotary_embed.freqs', 'blocks.15.attn1.rotary_embed.freqs', 'blocks.20.attn1.rotary_embed.freqs', 'blocks.9.attn2.rotary_embed.freqs', 'blocks.20.attn2.rotary_embed.freqs', 'blocks.11.attn2.rotary_embed.freqs', 'blocks.10.attn1.rotary_embed.freqs', 'blocks.15.attn2.rotary_embed.freqs', 'blocks.3.attn1.rotary_embed.freqs', 'blocks.13.attn2.rotary_embed.freqs', 'blocks.7.attn2.rotary_embed.freqs', 'blocks.14.attn1.rotary_embed.freqs', 'blocks.19.attn2.rotary_embed.freqs', 'blocks.13.attn1.rotary_embed.freqs', 'blocks.14.attn2.rotary_embed.freqs', 'blocks.19.attn1.rotary_embed.freqs', 'blocks.23.attn2.rotary_embed.freqs', 'blocks.0.attn1.rotary_embed.freqs', 'blocks.23.attn1.rotary_embed.freqs', 'blocks.22.attn2.rotary_embed.freqs', 'blocks.8.attn2.rotary_embed.freqs', 'blocks.3.attn2.rotary_embed.freqs', 'blocks.6.attn1.rotary_embed.freqs', 'blocks.2.attn1.rotary_embed.freqs', 'blocks.18.attn2.rotary_embed.freqs', 'blocks.8.attn1.rotary_embed.freqs', 'blocks.2.attn2.rotary_embed.freqs', 'blocks.5.attn1.rotary_embed.freqs', 'blocks.12.attn2.rotary_embed.freqs', 'blocks.5.attn2.rotary_embed.freqs'} while saving. This should be OK, but check by verifying that you don't receive any warning while reloading
Epoch 14001/10000000	Loss:  0.60926	Time elapsed: 25.825s
Epoch 14002/10000000	Loss:  0.63224	Time elapsed: 25.979s
Epoch 14003/10000000	Loss:  0.64595	Time elapsed: 25.710s
Epoch 14004/10000000	Loss:  0.61019	Time elapsed: 25.909s
Epoch 14005/10000000	Loss:  0.66328	Time elapsed: 25.891s
Epoch 14006/10000000	Loss:  0.63130	Time elapsed: 25.901s
Epoch 14007/10000000	Loss:  0.65043	Time elapsed: 26.103s
Epoch 14008/10000000	Loss:  0.65678	Time elapsed: 25.897s
Epoch 14009/10000000	Loss:  0.66174	Time elapsed: 25.892s
Epoch 14010/10000000	Loss:  0.63721	Time elapsed: 25.925s
Epoch 14011/10000000	Loss:  0.62926	Time elapsed: 25.967s
Epoch 14012/10000000	Loss:  0.64360	Time elapsed: 26.208s
Epoch 14013/10000000	Loss:  0.64460	Time elapsed: 25.807s
Epoch 14014/10000000	Loss:  0.61558	Time elapsed: 26.225s
Epoch 14015/10000000	Loss:  0.64630	Time elapsed: 26.113s
Epoch 14016/10000000	Loss:  0.64543	Time elapsed: 25.959s
Epoch 14017/10000000	Loss:  0.60818	Time elapsed: 26.004s
Epoch 14018/10000000	Loss:  0.64199	Time elapsed: 25.778s
Epoch 14019/10000000	Loss:  0.64874	Time elapsed: 26.108s
Epoch 14020/10000000	Loss:  0.64890	Time elapsed: 26.003s
Epoch 14021/10000000	Loss:  0.60619	Time elapsed: 25.614s
Epoch 14022/10000000	Loss:  0.62873	Time elapsed: 26.128s
Epoch 14023/10000000	Loss:  0.62488	Time elapsed: 26.364s
Epoch 14024/10000000	Loss:  0.65328	Time elapsed: 26.803s
Epoch 14025/10000000	Loss:  0.64601	Time elapsed: 26.092s
Epoch 14026/10000000	Loss:  0.65319	Time elapsed: 26.185s
Epoch 14027/10000000	Loss:  0.64244	Time elapsed: 26.115s
Epoch 14028/10000000	Loss:  0.64722	Time elapsed: 26.095s
Epoch 14029/10000000	Loss:  0.65707	Time elapsed: 26.013s
Epoch 14030/10000000	Loss:  0.62572	Time elapsed: 26.011s
Epoch 14031/10000000	Loss:  0.61621	Time elapsed: 26.066s
Epoch 14032/10000000	Loss:  0.63872	Time elapsed: 26.108s
Epoch 14033/10000000	Loss:  0.63557	Time elapsed: 26.292s
Epoch 14034/10000000	Loss:  0.67003	Time elapsed: 25.900s
Epoch 14035/10000000	Loss:  0.63928	Time elapsed: 25.910s
Epoch 14036/10000000	Loss:  0.61883	Time elapsed: 25.792s
Epoch 14037/10000000	Loss:  0.64129	Time elapsed: 26.102s
Epoch 14038/10000000	Loss:  0.61274	Time elapsed: 25.993s
Epoch 14039/10000000	Loss:  0.63822	Time elapsed: 26.006s
Epoch 14040/10000000	Loss:  0.64906	Time elapsed: 25.898s
Epoch 14041/10000000	Loss:  0.64101	Time elapsed: 25.919s
Epoch 14042/10000000	Loss:  0.62315	Time elapsed: 26.088s
Epoch 14043/10000000	Loss:  0.64366	Time elapsed: 25.897s
Epoch 14044/10000000	Loss:  0.63579	Time elapsed: 26.610s
Epoch 14045/10000000	Loss:  0.63741	Time elapsed: 25.712s
Epoch 14046/10000000	Loss:  0.62977	Time elapsed: 26.075s
Epoch 14047/10000000	Loss:  0.65442	Time elapsed: 25.800s
Epoch 14048/10000000	Loss:  0.65194	Time elapsed: 26.410s
Epoch 14049/10000000	Loss:  0.61839	Time elapsed: 25.683s
Epoch 14050/10000000	Loss:  0.60231	Time elapsed: 25.905s
Epoch 14051/10000000	Loss:  0.63785	Time elapsed: 26.205s
